series,ts,temp_injected,is_injected_anomaly,injection_type,sim_time_received
In,2018-08-10 08:55:00,28.0,False,nan,1129740.0
In,2018-08-10 08:56:00,28.0,False,nan,1129800.0
In,2018-08-10 08:56:00,28.0,False,nan,1129800.0
In,2018-08-10 08:56:00,28.0,False,nan,1129800.0
In,2018-08-10 08:56:00,28.0,False,nan,1129800.0
In,2018-08-10 08:56:00,29.0,False,nan,1129800.0
In,2018-08-10 08:56:00,28.0,False,nan,1129800.0
In,2018-08-10 08:56:00,29.0,False,nan,1129800.0
In,2018-08-10 08:56:00,28.0,False,nan,1129800.0
In,2018-08-10 08:56:00,28.0,False,nan,1129800.0
In,2018-08-10 08:56:00,29.0,False,nan,1129800.0
In,2018-08-10 08:56:00,29.0,False,nan,1129800.0
In,2018-08-10 08:56:00,28.0,False,nan,1129800.0
In,2018-08-10 08:56:00,28.0,False,nan,1129800.0
In,2018-08-10 08:56:00,28.0,False,nan,1129800.0
In,2018-08-10 08:56:00,29.0,False,nan,1129800.0
In,2018-08-10 08:57:00,29.0,False,nan,1129860.0
In,2018-08-10 08:57:00,28.0,False,nan,1129860.0
In,2018-08-10 08:57:00,28.0,False,nan,1129860.0
In,2018-08-10 08:57:00,29.0,False,nan,1129860.0
In,2018-08-10 08:57:00,28.0,False,nan,1129860.0
In,2018-08-10 08:57:00,28.0,False,nan,1129860.0
In,2018-08-10 08:57:00,28.0,False,nan,1129860.0
In,2018-08-10 08:57:00,28.0,False,nan,1129860.0
In,2018-08-10 08:58:00,28.0,False,nan,1129920.0
In,2018-08-10 08:58:00,28.0,False,nan,1129920.0
In,2018-08-10 08:58:00,28.0,False,nan,1129920.0
In,2018-08-10 08:58:00,29.0,False,nan,1129920.0
In,2018-08-10 08:58:00,28.0,False,nan,1129920.0
In,2018-08-10 08:58:00,29.0,False,nan,1129920.0
In,2018-08-10 08:58:00,28.0,False,nan,1129920.0
In,2018-08-10 08:58:00,28.0,False,nan,1129920.0
In,2018-08-10 08:59:00,28.0,False,nan,1129980.0
In,2018-08-10 08:59:00,28.0,False,nan,1129980.0
In,2018-08-10 08:59:00,28.0,False,nan,1129980.0
In,2018-08-10 08:59:00,29.0,False,nan,1129980.0
In,2018-08-10 08:59:00,28.0,False,nan,1129980.0
In,2018-08-10 08:59:00,28.0,False,nan,1129980.0
In,2018-08-10 08:59:00,28.0,False,nan,1129980.0
In,2018-08-10 08:59:00,28.0,False,nan,1129980.0
In,2018-08-10 08:59:00,28.0,False,nan,1129980.0
In,2018-08-10 08:59:00,28.0,False,nan,1129980.0
In,2018-08-10 09:00:00,28.0,False,nan,1130040.0
In,2018-08-10 09:00:00,29.0,False,nan,1130040.0
In,2018-08-10 09:00:00,28.0,False,nan,1130040.0
In,2018-08-10 09:00:00,28.0,False,nan,1130040.0
In,2018-08-10 09:00:00,28.0,False,nan,1130040.0
In,2018-08-10 09:00:00,29.0,False,nan,1130040.0
In,2018-08-10 09:01:00,28.0,False,nan,1130100.0
In,2018-08-10 09:01:00,29.0,False,nan,1130100.0
In,2018-08-10 09:01:00,28.0,False,nan,1130100.0
In,2018-08-10 09:01:00,28.0,False,nan,1130100.0
In,2018-08-10 09:01:00,29.0,False,nan,1130100.0
In,2018-08-10 09:01:00,28.0,False,nan,1130100.0
In,2018-08-10 09:01:00,28.0,False,nan,1130100.0
In,2018-08-10 09:01:00,29.0,False,nan,1130100.0
In,2018-08-10 09:01:00,28.0,False,nan,1130100.0
In,2018-08-10 09:01:00,28.0,False,nan,1130100.0
In,2018-08-10 09:02:00,28.0,False,nan,1130160.0
In,2018-08-10 09:02:00,29.0,False,nan,1130160.0
In,2018-08-10 09:02:00,28.0,False,nan,1130160.0
In,2018-08-10 09:02:00,29.0,False,nan,1130160.0
In,2018-08-10 09:02:00,28.0,False,nan,1130160.0
In,2018-08-10 09:02:00,29.0,False,nan,1130160.0
In,2018-08-10 09:02:00,28.0,False,nan,1130160.0
In,2018-08-10 09:02:00,28.0,False,nan,1130160.0
In,2018-08-10 09:02:00,29.0,False,nan,1130160.0
In,2018-08-10 09:03:00,28.0,False,nan,1130220.0
In,2018-08-10 09:03:00,29.0,False,nan,1130220.0
In,2018-08-10 09:04:00,29.0,False,nan,1130280.0
In,2018-08-10 09:04:00,28.0,False,nan,1130280.0
In,2018-08-10 09:04:00,29.0,False,nan,1130280.0
In,2018-08-10 09:04:00,28.0,False,nan,1130280.0
In,2018-08-10 09:05:00,28.0,False,nan,1130340.0
In,2018-08-10 09:05:00,28.0,False,nan,1130340.0
In,2018-08-10 09:05:00,29.0,False,nan,1130340.0
In,2018-08-10 09:06:00,29.0,False,nan,1130400.0
In,2018-08-10 09:06:00,29.0,False,nan,1130400.0
In,2018-08-10 09:06:00,29.0,False,nan,1130400.0
In,2018-08-10 09:06:00,28.0,False,nan,1130400.0
In,2018-08-10 09:06:00,28.0,False,nan,1130400.0
In,2018-08-10 09:06:00,28.0,False,nan,1130400.0
