series,threshold,precision,recall
In,0.022539278492331505,0.006709451575262544,1.0
In,0.022557152435183525,0.006711409395973154,1.0
In,0.02257631905376911,0.006713368359603036,1.0
In,0.02266656793653965,0.006715328467153284,1.0
In,0.022813960909843445,0.006717289719626168,1.0
In,0.02289959415793419,0.006719252118025124,1.0
In,0.022920869290828705,0.0067212156633547635,1.0
In,0.023005440831184387,0.006723180356620871,1.0
In,0.023141857236623764,0.006725146198830409,1.0
In,0.023144299164414406,0.006727113190991518,1.0
In,0.023241395130753517,0.006729081334113517,1.0
In,0.02326466143131256,0.006731050629206907,1.0
In,0.023303328081965446,0.006733021077283372,1.0
In,0.02335994690656662,0.006734992679355783,1.0
In,0.023447813466191292,0.006736965436438196,1.0
In,0.023529477417469025,0.006738939349545854,1.0
In,0.023645900189876556,0.006740914419695193,1.0
In,0.023704586550593376,0.0067428906479038405,1.0
In,0.023759599775075912,0.006744868035190616,1.0
In,0.023866400122642517,0.0067468465825755355,1.0
In,0.023876551538705826,0.0067488262910798125,1.0
In,0.02390902116894722,0.0067508071617258586,1.0
In,0.024076171219348907,0.006752789195537287,1.0
In,0.02419600635766983,0.006754772393538913,1.0
In,0.024261480197310448,0.006756756756756757,1.0
In,0.024319199845194817,0.006758742286218043,1.0
In,0.02436128258705139,0.006760728982951205,1.0
In,0.024393852800130844,0.006762716847985887,1.0
In,0.024420810863375664,0.006764705882352941,1.0
In,0.02443484030663967,0.006472491909385114,0.9565217391304348
In,0.024449173361063004,0.006474396703943496,0.9565217391304348
In,0.024472948163747787,0.006476302619958787,0.9565217391304348
In,0.024585263803601265,0.006478209658421673,0.9565217391304348
In,0.02459348551928997,0.006480117820324006,0.9565217391304348
In,0.02459460124373436,0.00648202710665881,0.9565217391304348
In,0.024599222466349602,0.006483937518420277,0.9565217391304348
In,0.02461845614016056,0.006485849056603774,0.9565217391304348
In,0.024809805676341057,0.006487761722205839,0.9565217391304348
In,0.024818992242217064,0.006489675516224189,0.9565217391304348
In,0.02485916018486023,0.006491590439657716,0.9565217391304348
In,0.02500152215361595,0.006493506493506494,0.9565217391304348
In,0.025205571204423904,0.006495423678771774,0.9565217391304348
In,0.02532183937728405,0.006497341996455995,0.9565217391304348
In,0.02534041553735733,0.006499261447562777,0.9565217391304348
In,0.025352582335472107,0.0065011820330969266,0.9565217391304348
In,0.02546987682580948,0.00650310375406444,0.9565217391304348
