series,ts,temp_injected,is_injected_anomaly,injection_type,sim_time_received
Out,2018-08-10 09:54:00,31.0,False,nan,1133220.0
Out,2018-08-10 09:54:00,31.0,False,nan,1133220.0
Out,2018-08-10 09:54:00,31.0,False,nan,1133220.0
Out,2018-08-10 09:54:00,31.0,False,nan,1133220.0
Out,2018-08-10 09:54:00,30.0,False,nan,1133220.0
Out,2018-08-10 09:54:00,31.0,False,nan,1133220.0
Out,2018-08-10 09:55:00,31.0,False,nan,1133280.0
Out,2018-08-10 09:55:00,31.0,False,nan,1133280.0
Out,2018-08-10 09:55:00,31.0,False,nan,1133280.0
Out,2018-08-10 09:55:00,31.0,False,nan,1133280.0
Out,2018-08-10 09:55:00,31.0,False,nan,1133280.0
Out,2018-08-10 09:57:00,32.0,False,nan,1133400.0
Out,2018-08-10 09:57:00,31.0,False,nan,1133400.0
Out,2018-08-10 16:38:00,31.0,False,nan,1157460.0
Out,2018-08-10 16:38:00,31.0,False,nan,1157460.0
Out,2018-08-10 16:38:00,31.0,False,nan,1157460.0
Out,2018-08-10 16:39:00,31.0,False,nan,1157520.0
Out,2018-08-10 16:39:00,31.0,False,nan,1157520.0
Out,2018-08-10 16:40:00,31.0,False,nan,1157580.0
Out,2018-08-10 16:40:00,31.0,False,nan,1157580.0
Out,2018-08-10 16:40:00,31.0,False,nan,1157580.0
Out,2018-08-10 16:40:00,33.0,False,nan,1157580.0
Out,2018-08-10 16:42:00,31.0,False,nan,1157700.0
Out,2018-08-10 16:43:00,31.0,False,nan,1157760.0
Out,2018-08-10 16:43:00,31.0,False,nan,1157760.0
Out,2018-08-10 16:43:00,31.0,False,nan,1157760.0
Out,2018-08-10 16:43:00,31.0,False,nan,1157760.0
Out,2018-08-10 16:43:00,31.0,False,nan,1157760.0
Out,2018-08-10 16:43:00,31.0,False,nan,1157760.0
Out,2018-08-10 16:43:00,31.0,False,nan,1157760.0
Out,2018-08-10 16:43:00,31.0,False,nan,1157760.0
Out,2018-08-10 16:43:00,31.0,False,nan,1157760.0
Out,2018-08-10 16:43:00,31.0,False,nan,1157760.0
Out,2018-08-10 16:43:00,31.0,False,nan,1157760.0
Out,2018-08-10 16:43:00,31.0,False,nan,1157760.0
Out,2018-08-10 16:43:00,30.0,False,nan,1157760.0
Out,2018-08-10 16:43:00,31.0,False,nan,1157760.0
Out,2018-08-10 16:44:00,32.0,False,nan,1157820.0
Out,2018-08-10 16:44:00,31.0,False,nan,1157820.0
Out,2018-08-10 16:47:00,31.0,False,nan,1158000.0
Out,2018-08-10 16:47:00,32.0,False,nan,1158000.0
Out,2018-08-11 14:19:00,32.0,False,nan,1235520.0
Out,2018-08-11 14:19:00,33.0,False,nan,1235520.0
Out,2018-08-11 14:20:00,33.0,False,nan,1235580.0
Out,2018-08-11 14:20:00,34.0,False,nan,1235580.0
Out,2018-08-11 14:22:00,34.0,False,nan,1235700.0
Out,2018-08-11 14:22:00,33.0,False,nan,1235700.0
Out,2018-08-11 14:25:00,33.0,False,nan,1235880.0
Out,2018-08-11 14:25:00,32.0,False,nan,1235880.0
Out,2018-08-11 14:25:00,33.0,False,nan,1235880.0
Out,2018-08-11 14:25:00,34.0,False,nan,1235880.0
Out,2018-08-11 14:26:00,33.0,False,nan,1235940.0
Out,2018-08-11 14:26:00,34.0,False,nan,1235940.0
Out,2018-08-11 14:29:00,33.0,False,nan,1236120.0
Out,2018-08-11 14:29:00,34.0,False,nan,1236120.0
Out,2018-08-11 14:30:00,33.0,False,nan,1236180.0
Out,2018-08-11 14:30:00,32.0,False,nan,1236180.0
Out,2018-08-11 14:31:00,33.0,False,nan,1236240.0
Out,2018-08-11 14:31:00,33.0,False,nan,1236240.0
Out,2018-08-11 14:31:00,33.0,False,nan,1236240.0
Out,2018-08-11 14:31:00,33.0,False,nan,1236240.0
Out,2018-08-11 14:32:00,33.0,False,nan,1236300.0
Out,2018-08-11 14:32:00,33.0,False,nan,1236300.0
Out,2018-08-11 14:32:00,33.0,False,nan,1236300.0
Out,2018-08-11 14:32:00,33.0,False,nan,1236300.0
Out,2018-08-11 14:32:00,32.0,False,nan,1236300.0
Out,2018-08-11 14:32:00,33.0,False,nan,1236300.0
Out,2018-08-11 14:32:00,33.0,False,nan,1236300.0
Out,2018-08-11 14:32:00,33.0,False,nan,1236300.0
Out,2018-08-11 14:32:00,33.0,False,nan,1236300.0
Out,2018-08-11 14:32:00,33.0,False,nan,1236300.0
Out,2018-08-11 14:32:00,33.0,False,nan,1236300.0
Out,2018-08-11 14:33:00,33.0,False,nan,1236360.0
Out,2018-08-11 14:33:00,33.0,False,nan,1236360.0
Out,2018-08-11 14:33:00,33.0,False,nan,1236360.0
Out,2018-08-11 14:33:00,33.0,False,nan,1236360.0
Out,2018-08-11 14:33:00,33.0,False,nan,1236360.0
Out,2018-08-11 14:33:00,33.0,False,nan,1236360.0
Out,2018-08-11 14:33:00,33.0,False,nan,1236360.0
Out,2018-08-11 14:33:00,33.0,False,nan,1236360.0
Out,2018-08-11 14:33:00,33.0,False,nan,1236360.0
Out,2018-08-11 14:33:00,33.0,False,nan,1236360.0
Out,2018-08-11 14:33:00,33.0,False,nan,1236360.0
Out,2018-08-11 14:33:00,33.0,False,nan,1236360.0
Out,2018-08-11 14:33:00,33.0,False,nan,1236360.0
Out,2018-08-11 14:33:00,33.0,False,nan,1236360.0
Out,2018-08-11 14:34:00,33.0,False,nan,1236420.0
Out,2018-08-11 14:34:00,33.0,False,nan,1236420.0
